Date_reported,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d’Ivoire,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo[1],Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands (Commonwealth of the),Norway,Oman,Other,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Rwanda,Réunion,Saint Barthélemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The United Kingdom,Timor-Leste,Togo,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Republic of Tanzania,United States Virgin Islands,United States of America,Uruguay,Uzbekistan,Venezuela (Bolivarian Republic of),Viet Nam,Yemen,Zambia,Zimbabwe,"occupied Palestinian territory, including east Jerusalem"
2020-03-24,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,,0.0,,35.0,,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,7.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,122.0,4.0,2.0,0.0,0.0,601.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,9.0,1.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,707.0,0.0,0.0,0.0,4.0,19.0,0.0,,3.0,74.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0
2020-03-25,0.0,1.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,143.0,2.0,1.0,0.0,4.0,743.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,10.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,,782.0,0.0,0.0,0.0,11.0,39.0,0.0,,0.0,149.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2020-03-27,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,364.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,144.0,4.0,10.0,0.0,5.0,660.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,1.0,,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,877.0,0.0,0.0,0.0,24.0,31.0,0.0,,1.0,183.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2020-03-29,1.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,,2.0,,15.0,0.0,0.0,4.0,0.0,,0.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,319.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,27.0,123.0,0.0,14.0,0.0,3.0,887.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,3.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,93.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,24.0,0.0,0.0,8.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,4.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,788.0,1.0,0.0,0.0,10.0,45.0,1.0,,2.0,294.0,0.0,1.0,0.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,425.0,0.0,1.0,2.0,0.0,,0.0,0.0,0.0
2020-03-30,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,,0.0,,22.0,0.0,0.0,1.0,9.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,2.0,291.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,8.0,117.0,0.0,10.0,0.0,0.0,758.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,3.0,0.0,,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,10.0,4.0,19.0,0.0,1.0,6.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,0.0,3.0,0.0,,1.0,0.0,0.0,2.0,0.0,0.0,,888.0,0.0,1.0,0.0,8.0,58.0,0.0,,2.0,214.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,2.0,3.0,0.0,0.0,444.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2020-04-02,0.0,2.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,42.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,6.0,2.0,,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,2.0,14.0,0.0,0.0,6.0,71.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,505.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,12.0,13.0,124.0,4.0,14.0,0.0,0.0,727.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,1.0,6.0,0.0,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,10.0,27.0,3.0,0.0,4.0,2.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,814.0,1.0,0.0,0.0,59.0,60.0,0.0,,3.0,670.0,0.0,1.0,2.0,3.0,63.0,0.0,0.0,3.0,2.0,0.0,0.0,996.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
2020-04-03,1.0,1.0,25.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,2.0,213.0,0.0,0.0,0.0,0.0,1.0,,3.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,2.0,4.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,19.0,0.0,0.0,3.0,41.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,2.0,471.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,2.0,6.0,11.0,134.0,0.0,13.0,1.0,8.0,760.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,4.0,2.0,0.0,0.0,17.0,11.0,14.0,22.0,1.0,1.0,5.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,759.0,1.0,0.0,0.0,43.0,54.0,0.0,,4.0,652.0,0.0,0.0,0.0,5.0,79.0,0.0,0.0,3.0,0.0,0.0,0.0,947.0,2.0,0.0,0.0,0.0,,1.0,0.0,0.0
2020-04-05,2.0,1.0,25.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,60.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,5.0,3.0,6.0,,2.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,22.0,0.0,0.0,0.0,52.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1053.0,0.0,0.0,0.0,0.0,1.0,184.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,7.0,151.0,5.0,17.0,0.0,6.0,681.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,6.0,1.0,0.0,10.0,4.0,0.0,0.0,10.0,8.0,8.0,20.0,3.0,0.0,6.0,3.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,,724.0,0.0,0.0,0.0,40.0,49.0,0.0,,3.0,760.0,0.0,1.0,0.0,1.0,76.0,0.0,0.0,4.0,0.0,0.0,0.0,1166.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2020-04-06,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,18.0,0.0,1.0,0.0,4.0,0.0,4.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,7.0,2.0,7.0,,0.0,0.0,3.0,2.0,0.0,3.0,8.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,518.0,0.0,0.0,0.0,0.0,1.0,92.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,32.0,11.0,136.0,3.0,21.0,0.0,4.0,527.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,,2.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,12.0,8.0,15.0,29.0,0.0,1.0,3.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,733.0,0.0,0.0,0.0,28.0,50.0,0.0,,3.0,644.0,0.0,0.0,0.0,3.0,73.0,1.0,0.0,6.0,1.0,0.0,0.0,1338.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
2020-04-08,3.0,0.0,21.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,23.0,1.0,0.0,1.0,3.0,1.0,0.0,303.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,67.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,6.0,2.0,11.0,,0.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,2.0,16.0,0.0,0.0,12.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,1417.0,0.0,0.0,0.0,0.0,1.0,254.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,35.0,19.0,121.0,1.0,36.0,0.0,19.0,604.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,234.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,10.0,0.0,0.0,4.0,1.0,0.0,0.0,9.0,19.0,22.0,34.0,2.0,2.0,8.0,3.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,713.0,0.0,0.0,0.0,114.0,57.0,0.0,,3.0,1038.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,7.0,1.0,0.0,0.0,1286.0,0.0,1.0,4.0,0.0,,0.0,1.0,0.0
2020-04-09,1.0,0.0,11.0,2.0,0.0,0.0,2.0,7.0,2.0,0.0,5.0,30.0,0.0,1.0,0.0,1.0,1.0,0.0,317.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,114.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,5.0,2.0,4.0,,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,15.0,1.0,0.0,0.0,51.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,246.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,40.0,117.0,4.0,25.0,0.0,0.0,540.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,5.0,4.0,0.0,0.0,15.0,21.0,30.0,35.0,1.0,0.0,4.0,6.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,642.0,1.0,0.0,0.0,96.0,44.0,0.0,,2.0,1034.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,5.0,0.0,0.0,0.0,1895.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0
2020-04-10,0.0,1.0,30.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,22.0,1.0,1.0,1.0,6.0,0.0,0.0,270.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,9.0,1.0,5.0,,0.0,1.0,1.0,3.0,0.0,1.0,13.0,0.0,0.0,19.0,0.0,0.0,20.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1339.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,30.0,26.0,122.0,1.0,28.0,0.0,8.0,612.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,3.0,4.0,0.0,0.0,14.0,0.0,15.0,29.0,9.0,0.0,4.0,1.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,643.0,0.0,0.0,0.0,106.0,49.0,0.0,,1.0,1110.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,12.0,2.0,0.0,0.0,1925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-04-12,3.0,0.0,19.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,18.0,1.0,0.0,0.0,4.0,0.0,4.0,288.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,115.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,8.0,0.0,11.0,,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,13.0,0.0,0.0,8.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,635.0,0.0,0.0,0.0,0.0,0.0,129.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,34.0,46.0,117.0,4.0,33.0,0.0,4.0,619.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,6.0,8.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,1.0,0.0,11.0,8.0,0.0,0.0,31.0,50.0,27.0,35.0,3.0,1.0,3.0,1.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,521.0,0.0,0.0,0.0,17.0,35.0,0.0,,3.0,840.0,0.0,0.0,0.0,3.0,95.0,0.0,0.0,10.0,0.0,0.0,0.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,3.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,13.0,0.0,0.0,0.0,5.0,0.0,3.0,342.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,7.0,2.0,20.0,,0.0,0.0,2.0,2.0,0.0,1.0,9.0,0.0,0.0,13.0,0.0,0.0,47.0,18.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,560.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,35.0,26.0,111.0,2.0,14.0,0.0,7.0,431.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,94.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,5.0,0.0,0.0,12.0,18.0,24.0,34.0,2.0,0.0,3.0,3.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,563.0,0.0,0.0,0.0,12.0,34.0,0.0,,2.0,686.0,0.0,0.0,0.0,3.0,97.0,0.0,0.0,10.0,5.0,0.0,0.0,1928.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
